mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
31.878641923268635,0.227850373913285,0.39328328768412274,0.009775461359652961,1.0,1,0.5,300,1,8,0.01,0.5,1.0,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 0.5, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.01, 'gamma': 0.5, 'colsample_bytree': 1.0}",0.7484401729688708,0.752812448438033,0.7526434885005845,0.751298703302496,0.002022462791797438,20
11.796393791834513,0.07717221517008542,0.20281259218851724,0.004319586422752955,1.0,1,0.0,200,7,5,0.03,0.1,0.7,"{'subsample': 1.0, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 5, 'learning_rate': 0.03, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7562743517264283,0.7591460394417663,0.7590513516212811,0.7581572475964918,0.0013319694913833304,13
10.693194468816122,0.06912937385611059,0.17589338620503744,0.0032481260679426568,0.9,1,0.1,200,3,4,0.05,0.5,0.7,"{'subsample': 0.9, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.5, 'colsample_bytree': 0.7}",0.7584507441615472,0.7621929311396027,0.7615757217558808,0.7607397990190102,0.0016381017390453179,9
21.9021098613739,0.2319753000182581,0.31684692700703937,0.014887040828595271,0.8,5,0.0,500,5,4,0.1,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.760033343121549,0.762793704078664,0.7651789954664745,0.7626686808888957,0.0021025631361418725,8
7.378787120183309,0.0517449958267524,0.14998785654703775,0.008998911167789734,0.7,5,0.1,100,5,5,0.05,0.1,0.8,"{'subsample': 0.7, 'reg_lambda': 5, 'reg_alpha': 0.1, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.755375659076411,0.757773377467004,0.7573527964836662,0.7568339443423605,0.001045360871836498,16
11.964562257130941,0.026343974180479835,0.18251824378967285,0.015125742276847523,0.8,1,0.1,200,3,4,0.01,0.0,0.7,"{'subsample': 0.8, 'reg_lambda': 1, 'reg_alpha': 0.1, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.7}",0.7388136035463292,0.7393384179553093,0.7423198667235344,0.7401572960750576,0.0015441052205529518,24
31.769403378168743,0.3016086062065302,0.45055071512858075,0.014399740589140007,1.0,5,0.0,500,5,6,0.01,0.1,0.8,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.7565232148032126,0.7597398649787331,0.7593734131678642,0.7585454976499367,0.0014377743602614925,12
25.99340883890788,0.6602508661619712,0.42331918080647785,0.07617655612876771,0.8,2,0.1,500,5,5,0.05,0.1,0.8,"{'subsample': 0.8, 'reg_lambda': 2, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.8}",0.7619428717550454,0.7661529944184728,0.7647453612099854,0.7642804091278346,0.001749936863489402,4
36.61566178003947,0.503642133439332,0.5861500104268392,0.027602850619268628,1.0,2,0.1,500,1,8,0.03,0.0,0.7,"{'subsample': 1.0, 'reg_lambda': 2, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 8, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.7}",0.7530082661861344,0.7576214734319682,0.7583124173745149,0.7563140523308726,0.002354501703686285,17
21.158328374226887,0.15287634879789103,0.36999281247456867,0.00655669437883906,1.0,5,0.5,300,3,8,0.1,0.0,0.9,"{'subsample': 1.0, 'reg_lambda': 5, 'reg_alpha': 0.5, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 8, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.9}",0.7431079987782832,0.7460874343478519,0.7488821487752091,0.7460258606337814,0.002357688916212693,22
14.88267183303833,0.20994257300404742,0.24181056022644043,0.013007409673650164,0.8,5,0.1,200,1,6,0.03,0.5,0.8,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0.1, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.03, 'gamma': 0.5, 'colsample_bytree': 0.8}",0.7578997021574378,0.7622604193297206,0.7610423638040639,0.7604008284304075,0.0018371425803676204,10
11.62363608678182,0.19226128193206315,0.2136813004811605,0.02107379773420646,0.8,5,0.5,200,3,5,0.1,0.1,1.0,"{'subsample': 0.8, 'reg_lambda': 5, 'reg_alpha': 0.5, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 1.0}",0.7603248564741271,0.7650448897960076,0.7647381111280062,0.7633692857993802,0.0021563767025779565,6
6.717501322428386,0.11625579251032792,0.14181836446126303,0.017215709390483083,0.7,1,0.0,100,7,4,0.03,0.5,0.9,"{'subsample': 0.7, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 100, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0.5, 'colsample_bytree': 0.9}",0.7451562009240786,0.7464313638153087,0.7482908983777372,0.7466261543723748,0.0012871258815244113,21
